ID     LAT    LON     Location

Alabama

[U24]  39.33  112.58  Delta,Utah
[DPG]  40.20  112.93  Dugway Prvgr,Utah
[U16]  41.05  113.07  Eagle Range,Utah
[U28]  39.00  110.15  Green River,Utah
[4HV]  38.37  110.72  Hanksville,Utah
[HIF]  41.12  111.97  Hill AFB,Utah
[LGU]  41.78  111.85  Logan,Utah
[MLF]  38.72  113.03  Milford,Utah
[CNY]  38.77  109.75  Moab,Utah
[OGD]  41.18  112.02  Ogden,Utah
[PUC]  39.62  110.75  Price/Carbon,Utah
[PVU]  40.22  111.72  Provo,Utah
[U67]  40.50  110.63  Roosevelt,Utah
[SGU]  37.08  113.60  Saint George,Utah
[SLC]  40.78  111.97  Salt Lake Ct,Utah
[T62]  40.17  112.20  Tooele,Utah
[VEL]  40.45  109.52  Vernal,Utah
[ENV]  41.22  114.05  Wendover,Utah

Vermont

[BTV]  44.47   73.15  Burlington,Vermont
[MPV]  44.20   72.57  Montpelier,Vermont
[EFK]  45.55   72.33  Newport,Vermont
[RUT]  43.53   73.95  Rutland,Vermont
[9B2]  44.42   72.02  St Johnsbury,Vermont
[MNW]  42.88   72.88  Wilmington,Vermont

Virginia

[CHO]  38.13   78.45  Charlottesvi,Virginia
[W39]  37.50   76.20  Chesapeake,Virginia
[DAN]  36.57   79.33  Danville,Virginia
[DAA]  38.72   77.18  Fort Belvoir,Virginia
[FAF]  37.13   76.62  Fort Eustis,Virginia
[HSP]  37.95   79.82  Hot Springs,Virginia
[LFI]  37.08   76.37  Langley AFB,Virginia
[LYH]  37.33   79.20  Lynchburg,Virginia
[PHF]  37.13   76.50  Newport News,Virginia
[NGU]  36.93   76.28  Norfolk NAS,Virginia
[ORF]  36.90   76.20  Norfolk Rgnl,Virginia
[NTU]  36.82   76.03  Oceana NAS,Virginia
[NYG]  38.50   77.30  Quantico Mca,Virginia
[RIC]  37.50   77.33  Richmond,Virginia
[ROA]  37.32   79.97  Roanoke Muni,Virginia
[SHD]  38.27   78.85  Staunton,Virginia
[VQN]  36.95   78.98  Volens,Virginia
[WAL]  37.85   75.48  Wallops Sta,Virginia

Washington

[BLI]  48.80  122.53  Bellingham,Washington
[PWT]  47.48  122.77  Bremerton,Washington
[75S]  48.50  122.33  Burlington,Washington
[63S]  48.88  118.47  Colville,Washington
[EPH]  47.32  119.52  Ephrata,Washington
[PAE]  47.92  122.28  Everet/Paine,Washington
[SKA]  47.62  117.65  Fairchild,Washington
[GRF]  47.08  122.58  Fort Lewis,Washington
[HMS]  46.57  119.60  Hanford,Washington
[HQM]  46.97  123.97  Hoquiam,Washington
[TCM]  47.15  122.48  Mcchord AFB,Washington
[MWH]  47.20  119.32  Moses Lake,Washington
[76S]  48.25  122.68  Oak Harbor,Washington
[OLM]  46.97  122.90  Olympia,Washington
[4OM]  48.42  119.53  Omak,Washington
[PSC]  46.27  119.12  Pasco,Washington
[CLM]  48.12  123.50  Port Angeles,Washington
[NOW]  48.22  123.67  Port Angeles,Washington
[PUW]  46.75  117.12  Pullman,Washington
[UIL]  47.95  124.55  Quillayute,Washington
[RNT]  47.50  122.22  Renton,Washington
[SEA]  47.45  122.30  Seattle,Washington
[BFI]  47.53  122.30  Seattle/Boeing,Washington
[SHN]  47.25  123.15  Shelton,Washington
[GEG]  47.63  117.53  Spokane,Washington
[SFF]  47.67  117.33  Spokane,Washington
[SMP]  47.28  121.33  Stampede Pas,Washington
[TIW]  47.27  122.58  Tacoma,Washington
[TDO]  46.48  122.80  Toledo,Washington
[ALW]  46.10  118.28  Walla Walla,Washington
[EAT]  47.40  120.20  Wenatchee,Washington
[NUW]  48.35  122.65  Whidbey Is,Washington
[YKM]  46.57  120.53  Yakima,Washington

West Virginia

[BKW]  37.78   81.12  Beckley,West Virginia
[BLF]  37.30   81.22  Bluefield,West Virginia
[CRW]  38.37   81.60  Charleston,West Virginia
[CKB]  39.28   80.23  Clarksburg,West Virginia
[EKN]  38.88   79.85  Elkins,West Virginia
[HTS]  38.37   82.55  Huntington,West Virginia
[LWB]  37.87   80.40  Lewisburg,West Virginia
[MRB]  39.40   77.98  Martinsburg,West Virginia
[MGW]  39.65   79.92  Morgantown,West Virginia
[PKB]  39.35   81.43  Parkersburg,West Virginia
[HLG]  40.18   80.65  Wheeling,West Virginia
[SSU]  37.46   80.20  White Sulph,West Virginia

Wisconsin

[ATW]  44.25   88.52  Appleton,Wisconsin
[EAU]  44.87   91.48  Eau Claire,Wisconsin
[GRB]  44.48   88.13  Green Bay,Wisconsin
[JVL]  42.62   89.03  Janesville,Wisconsin
[LSE]  43.87   91.25  La Crosse,Wisconsin
[LNR]  43.20   90.18  Lone Rock,Wisconsin
[MSN]  43.13   89.33  Madison,Wisconsin
[MTW]  44.13   87.67  Manitowac,Wisconsin
[MKE]  42.95   87.90  Milwaukee,Wisconsin
[MWC]  43.12   88.05  Milwaukee,Wisconsin
[CWA]  44.78   89.67  Mosinee,Wisconsin
[EEW]  44.22   88.53  Neenah,Wisconsin
[OSH]  44.00   88.57  Oshkosh,Wisconsin
[RHI]  45.63   89.45  Rhinelander,Wisconsin
[RIE]  45.48   91.72  Rice Lake,Wisconsin
[VOK]  43.93   90.27  Volk Fld,Wisconsin
[AUW]  44.92   89.62  Wausau,Wisconsin

Wyoming

[BPI]  42.57  110.10  Big Piney,Wyoming
[CPR]  42.92  106.47  Casper,Wyoming
[CYS]  41.15  104.82  Cheyenne,Wyoming
[COD]  44.52  109.02  Cody,Wyoming
[4DG]  42.75  105.38  Douglas,Wyoming
[EVW]  41.33  111.00  Evanston,Wyoming
[GCC]  44.35  105.53  Gillette,Wyoming
[JAC]  43.60  110.73  Jackson,Wyoming
[LND]  42.82  108.73  Lander,Wyoming
[LAR]  41.32  105.68  Laramie,Wyoming
[4MC]  44.35  104.81  Moorcroft,Wyoming
[RWL]  41.80  107.20  Rawlins,Wyoming
[RIW]  43.05  108.45  Riverton,Wyoming
[RKS]  41.60  109.07  Rock Springs,Wyoming
[SHR]  44.77  106.97  Sheridan,Wyoming
[WRL]  43.97  107.97  Worland,Wyoming
[P60]  44.55  110.42  Yellowstone,Wyoming
